AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,Alias 1,Alias 2,Alias 3,Alias 4,Alias 5,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1011,"Business Teachers, Postsecondary",,,,,,detailed,"82,980",0.5,,,,,*,"113,240",0.7,*,*,*,*,*,"48,580","64,670","97,130","140,070","211,230",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",,,,,,detailed,"36,150",0.7,,,,,*,"106,380",0.6,*,*,*,*,*,"49,770","65,660","96,430","133,800","175,150",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1022,"Mathematical Science Teachers, Postsecondary",,,,,,detailed,"48,230",0.3,,,,,*,"95,320",0.5,*,*,*,*,*,"48,740","62,280","81,020","108,840","165,880",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1031,"Architecture Teachers, Postsecondary",,,,,,detailed,"8,350",0.4,,,,,*,"114,900",0.5,*,*,*,*,*,"60,610","80,010","105,770","133,570","174,390",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1032,"Engineering Teachers, Postsecondary","Enging Teachers, Postsecondary",,,,,detailed,"38,370",0.5,,,,,*,"120,630",0.5,*,*,*,*,*,"60,250","81,960","106,910","139,300","200,030",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1041,"Agricultural Sciences Teachers, Postsecondary",,,,,,detailed,"7,550",2.5,,,,,*,"95,610",0.7,*,*,*,*,*,"49,240","64,120","85,260","110,310","149,660",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1042,"Biological Science Teachers, Postsecondary",,,,,,detailed,"52,050",0.5,,,,,*,"102,270",0.6,*,*,*,*,*,"51,670","64,990","83,920","126,760","171,410",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",,,,,,detailed,"1,260",3.1,,,,,*,"102,230",1,*,*,*,*,*,"58,120","81,040","101,650","118,460","141,800",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",,,,,,detailed,"11,770",0.7,,,,,*,"111,930",0.4,*,*,*,*,*,"52,430","65,900","100,690","135,790","195,940",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1052,"Chemistry Teachers, Postsecondary",,,,,,detailed,"20,210",0.4,,,,,*,"102,630",0.5,*,*,*,*,*,"52,590","65,580","85,810","125,370","171,750",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1053,"Environmental Science Teachers, Postsecondary",,,,,,detailed,"7,120",2,,,,,*,"100,910",0.6,*,*,*,*,*,"51,280","66,060","88,410","126,160","166,150",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1054,"Physics Teachers, Postsecondary",,,,,,detailed,"14,030",0.5,,,,,*,"106,950",0.6,*,*,*,*,*,"55,150","66,780","98,020","131,140","171,820",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1061,"Anthropology and Archeology Teachers, Postsecondary",,,,,,detailed,"5,030",1.3,,,,,*,"103,640",0.6,*,*,*,*,*,"51,980","67,770","93,650","126,060","172,180",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",,,,,,detailed,"11,570",1.1,,,,,*,"100,390",0.5,*,*,*,*,*,"51,590","65,390","86,030","111,650","169,680",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1063,"Economics Teachers, Postsecondary",,,,,,detailed,"12,210",1.4,,,,,*,"133,650",0.7,*,*,*,*,*,"58,060","82,110","115,300","168,240","221,170",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1064,"Geography Teachers, Postsecondary",,,,,,detailed,"3,480",1.1,,,,,*,"97,660",1.6,*,*,*,*,*,"50,870","66,610","85,600","109,120","155,010",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1065,"Political Science Teachers, Postsecondary",,,,,,detailed,"17,090",0.6,,,,,*,"104,910",0.4,*,*,*,*,*,"51,610","66,330","93,810","127,940","172,910",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1066,"Psychology Teachers, Postsecondary",,,,,,detailed,"40,610",1.2,,,,,*,"93,990",0.5,*,*,*,*,*,"49,790","62,980","82,140","106,610","151,890",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1067,"Sociology Teachers, Postsecondary",,,,,,detailed,"12,870",1.6,,,,,*,"97,580",0.5,*,*,*,*,*,"49,900","64,320","82,670","109,450","169,920",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1069,"Social Sciences Teachers, Postsecondary, All Other",,,,,,detailed,"16,900",0.8,,,,,*,"91,710",0.5,*,*,*,*,*,"43,890","59,310","77,750","106,540","170,180",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1071,"Health Specialties Teachers, Postsecondary",,,,,,detailed,"225,360",0.3,,,,,*,"134,440",0.6,*,*,*,*,*,"52,300","69,140","105,650","172,990",#,TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1072,"Nursing Instructors and Teachers, Postsecondary",,,,,,detailed,"72,700",0.7,,,,,*,"86,530",0.5,*,*,*,*,*,"49,120","63,050","80,780","103,370","130,320",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1081,"Education Teachers, Postsecondary",,,,,,detailed,"60,860",0.8,,,,,*,"80,750",0.5,*,*,*,*,*,"39,670","52,740","73,240","98,130","130,000",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1082,"Library Science Teachers, Postsecondary",,,,,,detailed,"4,220",1.8,,,,,*,"88,190",0.7,*,*,*,*,*,"53,660","64,430","80,310","101,750","131,310",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",,,,,,detailed,"13,390",1.1,,,,,*,"83,470",0.7,*,*,*,*,*,"46,320","56,020","69,030","102,110","134,580",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1112,"Law Teachers, Postsecondary",,,,,,detailed,"14,570",1.6,,,,,*,"142,440",0.7,*,*,*,*,*,"51,810","77,860","127,360","179,700",#,TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1113,"Social Work Teachers, Postsecondary",,,,,,detailed,"11,730",1.1,,,,,*,"80,840",1,*,*,*,*,*,"46,790","53,640","75,020","96,670","127,760",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1121,"Art, Drama, and Music Teachers, Postsecondary",,,,,,detailed,"101,500",0.7,,,,,*,"100,840",0.6,*,*,*,*,*,"47,570","61,970","80,360","110,120","178,670",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1122,"Communications Teachers, Postsecondary",,,,,,detailed,"28,520",0.7,,,,,*,"90,950",0.6,*,*,*,*,*,"48,060","61,410","79,910","104,810","160,060",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1123,"English Language and Literature Teachers, Postsecondary",,,,,,detailed,"57,600",0.3,,,,,*,"87,090",0.4,*,*,*,*,*,"48,090","60,050","78,130","102,980","137,100",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1124,"Foreign Language and Literature Teachers, Postsecondary",,,,,,detailed,"20,820",0.7,,,,,*,"88,490",0.5,*,*,*,*,*,"48,230","61,530","78,760","103,340","136,260",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1125,"History Teachers, Postsecondary",,,,,,detailed,"20,610",0.9,,,,,*,"93,120",0.5,*,*,*,*,*,"48,760","63,650","82,140","106,840","141,840",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1126,"Philosophy and Religion Teachers, Postsecondary",,,,,,detailed,"20,320",1.1,,,,,*,"89,680",0.6,*,*,*,*,*,"48,450","61,830","79,930","103,340","137,310",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",,,,,,detailed,"2,660",0.9,,,,,*,"89,630",0.9,*,*,*,*,*,"48,410","59,170","78,410","105,280","146,020",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",,,,,,detailed,"13,270",1.3,,,,,*,"87,340",0.6,*,*,*,*,*,"44,400","58,540","75,770","101,780","148,610",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1194,"Career/Technical Education Teachers, Postsecondary",,,,,,detailed,"111,180",1.4,,,,,32.84,"68,300",0.8,18.81,23.51,29.84,38.56,50.58,"39,120","48,890","62,060","80,200","105,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1199,"Postsecondary Teachers, All Other",,,,,,detailed,"166,980",0.8,,,,,*,"96,570",0.5,*,*,*,*,*,"45,930","59,260","79,870","120,620","177,050",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2011,"Preschool Teachers, Except Special Education",,,,,,detailed,"430,240",1.1,,,,,19.91,"41,410",0.7,13.56,14.81,17.85,22.36,29.28,"28,200","30,810","37,130","46,500","60,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2012,"Kindergarten Teachers, Except Special Education",,,,,,detailed,"118,580",1.2,,,,,*,"67,790",0.6,*,*,*,*,*,"45,650","50,970","62,690","78,950","100,390",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2021,"Elementary School Teachers, Except Special Education",,,,,,detailed,"1,410,070",0.6,,,,,*,"70,740",0.5,*,*,*,*,*,"46,960","51,260","63,680","81,480","104,440",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",,,,,,detailed,"626,690",1.5,,,,,*,"71,460",0.7,*,*,*,*,*,"47,490","52,040","64,290","82,120","104,410",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2023,"Career/Technical Education Teachers, Middle School",,,,,,detailed,"12,210",3.3,,,,,*,"69,020",1.2,*,*,*,*,*,"47,360","54,620","63,860","78,680","99,080",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",,,,,,detailed,"1,045,170",0.8,,,,,*,"73,800",0.5,*,*,*,*,*,"48,040","54,290","65,220","83,340","106,380",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2032,"Career/Technical Education Teachers, Secondary School",,,,,,detailed,"90,070",1.6,,,,,*,"70,810",0.5,*,*,*,*,*,"49,420","57,530","65,130","81,000","100,380",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2051,"Special Education Teachers, Preschool",,,,,,detailed,"24,850",4.7,,,,,*,"76,420",2.6,*,*,*,*,*,"41,250","51,240","65,270","89,440","135,170",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2052,"Special Education Teachers, Kindergarten and Elementary School",,,,,,detailed,"212,850",1.1,,,,,*,"71,770",0.5,*,*,*,*,*,"47,710","54,360","64,910","81,990","103,430",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2057,"Special Education Teachers, Middle School",,,,,,detailed,"88,850",2.2,,,,,*,"73,630",0.9,*,*,*,*,*,"48,140","57,600","66,600","84,040","105,320",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2058,"Special Education Teachers, Secondary School",,,,,,detailed,"158,150",1.2,,,,,*,"74,670",0.6,*,*,*,*,*,"47,950","56,820","66,620","84,400","107,230",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2059,"Special Education Teachers, All Other",,,,,,detailed,"43,700",3.3,,,,,*,"76,000",1.5,*,*,*,*,*,"43,530","53,780","67,190","91,050","114,360",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",,,,,,detailed,"36,890",1.6,,,,,31.46,"65,430",0.6,19.09,23.35,29.11,37.61,47.11,"39,710","48,580","60,560","78,230","97,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3021,Self-Enrichment Teachers,,,,,,detailed,"272,110",1.1,,,,,25.43,"52,890",1.2,13.75,16.74,21.79,29.91,41.34,"28,600","34,820","45,330","62,220","85,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3031,"Substitute Teachers, Short-Term",,,,,,detailed,"444,530",1.2,,,,,20.95,"43,570",1.3,11.74,14.36,17.97,23.36,30.36,"24,420","29,880","37,380","48,590","63,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3041,Tutors,,,,,,detailed,"162,300",1.6,,,,,23.36,"48,580",1,13.32,15.77,19.03,26.74,38.67,"27,710","32,800","39,580","55,620","80,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3099,"Teachers and Instructors, All Other",,,,,,detailed,"118,290",2.3,,,,,*,"70,340",0.8,*,*,*,*,*,"32,740","46,600","64,390","84,380","108,380",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4011,Archivists,,,,,,detailed,"7,150",2.7,,,,,31.59,"65,700",1,18.14,22.33,28.8,38.07,49.52,"37,720","46,450","59,910","79,190","103,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4012,Curators,,,,,,detailed,"12,510",1.6,,,,,34.07,"70,870",2.5,18.27,23.12,29.69,39.4,51.86,"38,000","48,080","61,750","81,950","107,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4013,Museum Technicians and Conservators,Museum Techs and Conservators,,,,,detailed,"12,670",2.1,,,,,26.39,"54,890",1,14.77,18.07,23.4,31.26,40.58,"30,730","37,580","48,670","65,020","84,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4022,Librarians and Media Collections Specialists,Librarians and Media Collections Specs,,,,,detailed,"133,760",0.7,,,,,32.97,"68,570",0.5,18.6,24.49,30.95,38.94,49.03,"38,690","50,930","64,370","80,980","101,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4031,Library Technicians,Library Techs,,,,,detailed,"76,670",1.5,,,,,20.46,"42,570",0.5,13,15.5,18.9,23.97,29.62,"27,040","32,240","39,310","49,860","61,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9021,Farm and Home Management Educators,,,,,,detailed,"8,110",4.4,,,,,29.53,"61,430",2.4,17.65,22.16,28.73,36.21,40.76,"36,710","46,080","59,770","75,310","84,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9031,Instructional Coordinators,Instructional Coords,,,,,detailed,"207,270",0.9,,,,,37.12,"77,200",0.7,22.37,28.46,35.87,44.34,52.65,"46,540","59,190","74,620","92,230","109,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9044,"Teaching Assistants, Postsecondary","Teaching Assts, Postsecondary",,,,,detailed,"145,960",0.4,,,,,*,"47,030",0.5,*,*,*,*,*,"29,540","33,000","43,750","60,450","73,450",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary","Teaching Assts, Except Postsecondary",,,,,detailed,"1,337,320",0.6,,,,,*,"36,430",0.4,*,*,*,*,*,"24,200","29,500","35,550","40,720","48,870",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9099,"Educational Instruction and Library Workers, All Other",,,,,,detailed,"113,490",1.5,,,,,26.4,"54,910",0.6,12.06,16.17,23.94,31.86,41.66,"25,090","33,640","49,800","66,270","86,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1011,Art Directors,Art Dirs,,,,,detailed,"51,200",2,,,,,60.54,"125,920",1.4,29.06,37.97,51.2,74.84,100.87,"60,440","78,970","106,500","155,680","209,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1012,Craft Artists,,,,,,detailed,"5,830",7.1,,,,,20.97,"43,610",3.4,10.1,14,17.59,23.56,32.68,"21,010","29,120","36,600","49,010","67,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",,,,,,detailed,"10,910",8.2,,,,,34.34,"71,420",7.1,13.65,18.34,28.51,42.64,65.1,"28,390","38,160","59,300","88,690","135,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1014,Special Effects Artists and Animators,,,,,,detailed,"29,940",5.8,,,,,52.71,"109,630",1.7,27.45,34.41,47.63,64.13,81.53,"57,090","71,570","99,060","133,400","169,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1019,"Artists and Related Workers, All Other",,,,,,detailed,"7,420",5.8,,,,,37.93,"78,890",2.6,15.05,20.11,35.94,52.21,61.67,"31,310","41,830","74,750","108,590","128,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1021,Commercial and Industrial Designers,,,,,,detailed,"30,810",3.6,,,,,39.36,"81,870",1.2,22.37,28.45,36.66,47.74,60.58,"46,530","59,170","76,250","99,290","126,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1022,Fashion Designers,,,,,,detailed,"19,940",5.1,,,,,46.65,"97,030",10.4,17.83,28.1,38.12,51.57,77.33,"37,090","58,440","79,290","107,260","160,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1023,Floral Designers,,,,,,detailed,"43,350",1.8,,,,,17.07,"35,500",0.7,12,14,16.68,18.72,22.43,"24,960","29,120","34,690","38,940","46,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1024,Graphic Designers,Visual Designer,Creative Artist,,,,detailed,"212,720",0.7,,,,,31.11,"64,700",0.9,17.51,21.9,28.32,37.3,48.29,"36,420","45,560","58,910","77,570","100,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1025,Interior Designers,,,,,,detailed,"67,760",2.2,,,,,32.95,"68,530",0.9,18.14,23.07,30.05,38.26,48.97,"37,730","47,990","62,510","79,580","101,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1026,Merchandise Displayers and Window Trimmers,,,,,,detailed,"175,790",1.7,,,,,18.77,"39,040",0.7,14.08,15.12,17.42,20.33,24.63,"29,280","31,440","36,230","42,280","51,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1027,Set and Exhibit Designers,,,,,,detailed,"10,090",4,,,,,32.29,"67,170",2.6,15.5,20.67,28.6,39.72,54.68,"32,240","42,980","59,490","82,620","113,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1029,"Designers, All Other",,,,,,detailed,"9,880",4.6,,,,,36.52,"75,960",2,17.38,22.33,32.45,44.11,60.45,"36,160","46,450","67,500","91,740","125,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2011,Actors,,,,,,detailed,"62,560",11.2,,,,,41.01,*,6.4,13,15.98,20.5,36.54,100.01,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2012,Producers and Directors,Producers and Dirs,,,,,detailed,"154,470",1.3,,,,,51.52,"107,170",3.9,20.21,28.15,39.67,61.56,83.91,"42,040","58,540","82,510","128,040","174,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2021,Athletes and Sports Competitors,,,,,,detailed,"14,930",6.4,,,,,*,"328,830",10.5,*,*,*,*,*,"27,730","38,040","70,280","201,140",#,TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2022,Coaches and Scouts,,,,,,detailed,"238,980",1.5,,,,,*,"58,700",0.9,*,*,*,*,*,"27,040","32,440","45,910","62,070","95,620",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2023,"Umpires, Referees, and Other Sports Officials",,,,,,detailed,"14,840",4.1,,,,,*,"44,860",4.1,*,*,*,*,*,"22,950","29,140","35,820","47,690","63,410",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2031,Dancers,,,,,,detailed,"11,510",13.3,,,,,29.56,*,4.9,14.15,16.7,24.95,36.52,48.14,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2032,Choreographers,,,,,,detailed,"4,190",13.2,,,,,28.41,"59,090",3.3,14.44,18,25,37.18,43.82,"30,040","37,440","52,000","77,330","91,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2041,Music Directors and Composers,Music Dirs and Composers,,,,,detailed,"10,770",12.5,,,,,42.23,"87,840",8.2,16.46,22.55,30.09,48.89,83.56,"34,240","46,910","62,590","101,690","173,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2042,Musicians and Singers,,,,,,detailed,"35,520",2.8,,,,,51.65,*,2.6,16.02,23.7,39.14,60.92,102.98,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2091,"Disc Jockeys, Except Radio",,,,,,detailed,"7,190",10.6,,,,,31.39,*,10.4,11.08,15.5,20,33.04,57.66,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",,,,,,detailed,"14,720",8.9,,,,,30.03,*,10.9,11.8,15.5,20.91,31.85,49.1,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3011,Broadcast Announcers and Radio Disc Jockeys,,,,,,detailed,"25,070",2.3,,,,,41.81,"86,950",2.3,11.73,14.86,21.58,31.76,61.33,"24,400","30,920","44,890","66,070","127,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3023,"News Analysts, Reporters, and Journalists",,,,,,detailed,"45,020",2.2,,,,,48.76,"101,430",1.8,15.17,18.34,27.64,44.18,77.1,"31,550","38,160","57,500","91,890","160,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3031,Public Relations Specialists,Public Relations Specs,,,,,detailed,"275,550",1.5,,,,,37.37,"77,720",0.9,18.55,24.17,32.09,44.37,60.68,"38,570","50,280","66,750","92,290","126,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3041,Editors,,,,,,detailed,"95,700",1.8,,,,,40.92,"85,110",1.6,18.65,24.91,36.07,48.61,66.79,"38,790","51,810","75,020","101,100","138,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3042,Technical Writers,,,,,,detailed,"47,970",2.5,,,,,41.64,"86,620",1.3,23.38,29.84,38.49,49.17,62.23,"48,630","62,060","80,050","102,260","129,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3043,Writers and Authors,,,,,,detailed,"49,450",8.2,,,,,42.11,"87,590",1.8,19.67,25.32,35.43,48.55,71.27,"40,900","52,660","73,690","100,990","148,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3091,Interpreters and Translators,,,,,,detailed,"51,560",2.7,,,,,30.33,"63,080",1.5,17.03,21.54,27.45,37,46.68,"35,410","44,810","57,090","76,960","97,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3092,Court Reporters and Simultaneous Captioners,,,,,,detailed,"12,390",3.7,,,,,34.15,"71,040",1.4,17.26,22.19,30.74,41.68,60.79,"35,890","46,150","63,940","86,690","126,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3099,"Media and Communication Workers, All Other",,,,,,detailed,"23,230",9.2,,,,,41.89,"87,140",2.6,17.73,24.03,29.76,41.01,65.39,"36,880","49,980","61,900","85,310","136,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4011,Audio and Video Technicians,Audio and Video Techs,,,,,detailed,"66,700",2.7,,,,,28.49,"59,260",1,16.25,19.93,24.83,33.64,45.98,"33,790","41,440","51,640","69,980","95,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4012,Broadcast Technicians,Broadcast Techs,,,,,detailed,"26,190",3.2,,,,,34.43,"71,600",2,13.5,17.68,27.74,46.5,60.29,"28,080","36,770","57,690","96,710","125,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4014,Sound Engineering Technicians,Sound Enging Technicians,Sound Engineering Techs,,,,detailed,"14,600",7.4,,,,,35.62,"74,100",3,17.38,22.03,28.57,45.46,63.91,"36,160","45,820","59,430","94,550","132,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4015,Lighting Technicians,Lighting Techs,,,,,detailed,"9,520",9.7,,,,,35.22,"73,250",2.3,18.11,22.82,29.92,39.89,60.86,"37,680","47,470","62,240","82,980","126,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4021,Photographers,,,,,,detailed,"53,630",1.8,,,,,25.67,"53,380",2.1,13.71,15.5,19.6,30.04,46.03,"28,510","32,240","40,760","62,480","95,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4031,"Camera Operators, Television, Video, and Film",,,,,,detailed,"23,940",4.9,,,,,34.56,"71,890",1.8,16.55,21.15,29.71,45.13,58.05,"34,420","44,000","61,800","93,870","120,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4032,Film and Video Editors,,,,,,detailed,"29,240",3.7,,,,,40.13,"83,470",1.5,18.74,23.52,32.02,48.99,74.27,"38,990","48,920","66,600","101,910","154,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4099,"Media and Communication Equipment Workers, All Other",,,,,,detailed,"11,430",3.9,,,,,36.47,"75,860",2,14.48,21.85,34.3,49.53,61.55,"30,110","45,440","71,340","103,020","128,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1011,Chiropractors,,,,,,detailed,"41,480",6.9,,,,,43.15,"89,760",3,19.21,27.88,36.79,49,68.55,"39,960","57,980","76,530","101,930","142,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1021,"Dentists, General",,,,,,detailed,"121,640",1.9,,,,,92.19,"191,750",1.4,38.86,59.46,79.95,104.82,#,"80,820","123,670","166,300","218,030",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1022,Oral and Maxillofacial Surgeons,,,,,,detailed,"4,160",7,,,,,160.73,"334,310",5.7,42.34,102.07,#,#,#,"88,060","212,300",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1023,Orthodontists,,,,,,detailed,"6,400",16.1,,,,,117.13,"243,620",9,43.26,63.46,#,#,#,"89,980","132,000",#,#,#,,
